Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,Zachowanie kierującego,Zachowanie pieszego,Inne przyczyny,IDKSIP zdarzenia
0,0,0,2019,Gwałtowne hamowanie,,,EWK-108262001P
0,0,0,2019,Gwałtowne hamowanie,,,EWK-108293836N
0,0,0,2019,Gwałtowne hamowanie,,,EWK-108294110X
0,0,0,2019,Gwałtowne hamowanie,,,EWK-108309105N
0,0,0,2019,Gwałtowne hamowanie,,,EWK-108418182Q
0,0,0,2019,Gwałtowne hamowanie,,,EWK-108427023J
0,0,0,2019,Gwałtowne hamowanie,,,EWK-108495242Q
0,0,0,2019,Gwałtowne hamowanie; Niedostosowanie prędkości do warunków ruchu,,,EWK-108079392T
0,0,0,2019,Gwałtowne hamowanie; Nieprawidłowe wyprzedzanie,,,EWK-108055648K
0,0,0,2019,Gwałtowne hamowanie; Niezachowanie bezp. odleg. między pojazdami,,,EWK-107836972X
0,0,0,2019,Gwałtowne hamowanie; Niezachowanie bezp. odleg. między pojazdami,,,EWK-107884779J
0,0,0,2019,Inne przyczyny,Chodzenie nieprawidłową stroną drogi,,EWK-107768889F
0,0,0,2019,Inne przyczyny,Inne przyczyny,,EWK-108170348L
0,0,0,2019,Inne przyczyny,"Leżenie, siedzenie, klęczenie, stanie na jezdni",,EWK-108220326Q
0,0,0,2019,Inne przyczyny,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,,EWK-107738524N
0,0,0,2019,Inne przyczyny,Nieostrożne wejście na jezdnię: przed jadącym pojazdem,,EWK-107920992U
0,0,0,2019,Inne przyczyny,"Nieostrożne wejście na jezdnię: zza pojazdu, przeszkody",,EWK-107957523G
0,0,0,2019,Inne przyczyny,,Inne,EWK-107775893R
0,0,0,2019,Inne przyczyny,,Inne,EWK-107916244X
0,0,0,2019,Inne przyczyny,,Inne,EWK-108004383W
0,0,0,2019,Inne przyczyny,,Inne,EWK-108039614J
0,0,0,2019,Inne przyczyny,,Inne,EWK-108061982Y
0,0,0,2019,Inne przyczyny,,Inne,EWK-108156817Q
0,0,0,2019,Inne przyczyny,,Inne,EWK-108326294H
0,0,0,2019,Inne przyczyny,,Niesprawność techniczna pojazdu,EWK-107617511Q
0,0,0,2019,Inne przyczyny,,Nieustalone,EWK-107650224C
0,0,0,2019,Inne przyczyny,,Nieustalone,EWK-107941789H
0,0,0,2019,Inne przyczyny,,Nieustalone,EWK-108045421L
0,0,0,2019,Inne przyczyny,,Nieustalone,EWK-108117850X
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107687964T
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107698939W
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107717686U
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107752480H
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107769479C
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107844839Y
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107880765R
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107893836X
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107900635C
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107910438Q
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107910488L
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107922193Y
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107923626H
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107935774P
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107940317K
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107940451N
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107949518H
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107949551W
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107955185F
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107984161Y
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-107998759Q
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108007360Q
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108014398D
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108034866Y
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108038898J
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108040118P
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108040537U
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108040638U
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108042887W
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108073174N
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108078544M
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108100026X
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108115814D
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108117764T
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108121407E
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108126741N
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108126787T
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108133856U
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108139065L
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108156924A
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108172395H
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108182447P
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108182558D
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108192216Y
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108226262Q
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108230513X
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108237988X
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108256130G
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108260901T
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108271071U
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108274914N
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108275621T
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108279608F
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108289432Y
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108289887A
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108301231J
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108374490M
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108379479E
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108416520G
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108417110T
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108431714M
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108497049Q
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108507827W
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108508163T
0,0,0,2019,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-108522886Y
0,0,0,2019,Inne przyczyny,,Pożar pojazdu,EWK-108028419D
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-107760578G
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-107785070W
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-107900661E
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-107943907C
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-107949278F
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-107986993M
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-107999087L
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-108100037X
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-108150340Q
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-108195084T
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-108197831Y
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-108209715R
0,0,0,2019,Inne przyczyny,,Stan jezdni,EWK-108287333J
0,0,0,2019,Inne przyczyny,,"Utrata przytomności, śmierć kierującego",EWK-108249781U
0,0,0,2019,Inne przyczyny,,"Utrata przytomności, śmierć kierującego",EWK-108296535G
0,0,0,2019,Inne przyczyny,,"Utrata przytomności, śmierć kierującego",EWK-108297022P
0,0,0,2019,Inne przyczyny,,Z winy pasażera,EWK-108111009C
0,0,0,2019,Inne przyczyny,,Zabezpieczenie robót na drodze,EWK-107677506W
0,0,0,2019,Inne przyczyny,,Zabezpieczenie robót na drodze,EWK-108176359A
0,0,0,2019,Inne przyczyny,,,EWK-107556076N
0,0,0,2019,Inne przyczyny,,,EWK-107556119P
0,0,0,2019,Inne przyczyny,,,EWK-107561407W
0,0,0,2019,Inne przyczyny,,,EWK-107561671R
0,0,0,2019,Inne przyczyny,,,EWK-107561749Q
0,0,0,2019,Inne przyczyny,,,EWK-107565256M
0,0,0,2019,Inne przyczyny,,,EWK-107566844A
0,0,0,2019,Inne przyczyny,,,EWK-107567400A
0,0,0,2019,Inne przyczyny,,,EWK-107567488N
0,0,0,2019,Inne przyczyny,,,EWK-107567647W
0,0,0,2019,Inne przyczyny,,,EWK-107570904W
0,0,0,2019,Inne przyczyny,,,EWK-107573896T
0,0,0,2019,Inne przyczyny,,,EWK-107580952N
0,0,0,2019,Inne przyczyny,,,EWK-107581103D
0,0,0,2019,Inne przyczyny,,,EWK-107585829X
0,0,0,2019,Inne przyczyny,,,EWK-107588967P
0,0,0,2019,Inne przyczyny,,,EWK-107607028H
0,0,0,2019,Inne przyczyny,,,EWK-107607780N
0,0,0,2019,Inne przyczyny,,,EWK-107613893U
0,0,0,2019,Inne przyczyny,,,EWK-107617783W
0,0,0,2019,Inne przyczyny,,,EWK-107618862A
0,0,0,2019,Inne przyczyny,,,EWK-107619123N
0,0,0,2019,Inne przyczyny,,,EWK-107620235C
0,0,0,2019,Inne przyczyny,,,EWK-107620522C
0,0,0,2019,Inne przyczyny,,,EWK-107625758M
0,0,0,2019,Inne przyczyny,,,EWK-107626009Y
0,0,0,2019,Inne przyczyny,,,EWK-107627855T
0,0,0,2019,Inne przyczyny,,,EWK-107628077D
0,0,0,2019,Inne przyczyny,,,EWK-107628338K
0,0,0,2019,Inne przyczyny,,,EWK-107628553Y
0,0,0,2019,Inne przyczyny,,,EWK-107631865A
0,0,0,2019,Inne przyczyny,,,EWK-107632649D
0,0,0,2019,Inne przyczyny,,,EWK-107638799P
0,0,0,2019,Inne przyczyny,,,EWK-107641833P
0,0,0,2019,Inne przyczyny,,,EWK-107641911H
0,0,0,2019,Inne przyczyny,,,EWK-107645038D
0,0,0,2019,Inne przyczyny,,,EWK-107645292K
0,0,0,2019,Inne przyczyny,,,EWK-107652052M
0,0,0,2019,Inne przyczyny,,,EWK-107652216J
0,0,0,2019,Inne przyczyny,,,EWK-107652422H
0,0,0,2019,Inne przyczyny,,,EWK-107652535A
0,0,0,2019,Inne przyczyny,,,EWK-107652586U
0,0,0,2019,Inne przyczyny,,,EWK-107652703W
0,0,0,2019,Inne przyczyny,,,EWK-107657431T
0,0,0,2019,Inne przyczyny,,,EWK-107658293Q
0,0,0,2019,Inne przyczyny,,,EWK-107659023Q
0,0,0,2019,Inne przyczyny,,,EWK-107659324H
0,0,0,2019,Inne przyczyny,,,EWK-107660555U
0,0,0,2019,Inne przyczyny,,,EWK-107660762R
0,0,0,2019,Inne przyczyny,,,EWK-107660837D
0,0,0,2019,Inne przyczyny,,,EWK-107661281N
0,0,0,2019,Inne przyczyny,,,EWK-107661946R
0,0,0,2019,Inne przyczyny,,,EWK-107662578C
0,0,0,2019,Inne przyczyny,,,EWK-107663216Y
0,0,0,2019,Inne przyczyny,,,EWK-107663223C
0,0,0,2019,Inne przyczyny,,,EWK-107663690L
0,0,0,2019,Inne przyczyny,,,EWK-107664912N
0,0,0,2019,Inne przyczyny,,,EWK-107665591W
0,0,0,2019,Inne przyczyny,,,EWK-107666020A
0,0,0,2019,Inne przyczyny,,,EWK-107666296A
0,0,0,2019,Inne przyczyny,,,EWK-107667249G
0,0,0,2019,Inne przyczyny,,,EWK-107667571D
0,0,0,2019,Inne przyczyny,,,EWK-107667965G
0,0,0,2019,Inne przyczyny,,,EWK-107668007K
0,0,0,2019,Inne przyczyny,,,EWK-107668554Q
0,0,0,2019,Inne przyczyny,,,EWK-107669211P
0,0,0,2019,Inne przyczyny,,,EWK-107669382X
0,0,0,2019,Inne przyczyny,,,EWK-107669992H
0,0,0,2019,Inne przyczyny,,,EWK-107671045R
0,0,0,2019,Inne przyczyny,,,EWK-107671902G
0,0,0,2019,Inne przyczyny,,,EWK-107673017C
0,0,0,2019,Inne przyczyny,,,EWK-107673949T
0,0,0,2019,Inne przyczyny,,,EWK-107673993R
0,0,0,2019,Inne przyczyny,,,EWK-107674979E
0,0,0,2019,Inne przyczyny,,,EWK-107676320X
0,0,0,2019,Inne przyczyny,,,EWK-107676338A
0,0,0,2019,Inne przyczyny,,,EWK-107676842X
0,0,0,2019,Inne przyczyny,,,EWK-107677311N
0,0,0,2019,Inne przyczyny,,,EWK-107677688K
0,0,0,2019,Inne przyczyny,,,EWK-107678126W
0,0,0,2019,Inne przyczyny,,,EWK-107680398W
0,0,0,2019,Inne przyczyny,,,EWK-107680830D
0,0,0,2019,Inne przyczyny,,,EWK-107681365J
0,0,0,2019,Inne przyczyny,,,EWK-107682023M
0,0,0,2019,Inne przyczyny,,,EWK-107682551D
0,0,0,2019,Inne przyczyny,,,EWK-107682640M
0,0,0,2019,Inne przyczyny,,,EWK-107683456G
0,0,0,2019,Inne przyczyny,,,EWK-107683564E
0,0,0,2019,Inne przyczyny,,,EWK-107684258X
0,0,0,2019,Inne przyczyny,,,EWK-107684397P
0,0,0,2019,Inne przyczyny,,,EWK-107685296Q
0,0,0,2019,Inne przyczyny,,,EWK-107685606M
0,0,0,2019,Inne przyczyny,,,EWK-107685996M
0,0,0,2019,Inne przyczyny,,,EWK-107686017H
0,0,0,2019,Inne przyczyny,,,EWK-107686405L
0,0,0,2019,Inne przyczyny,,,EWK-107686969R
0,0,0,2019,Inne przyczyny,,,EWK-107687814F
0,0,0,2019,Inne przyczyny,,,EWK-107687969Y
0,0,0,2019,Inne przyczyny,,,EWK-107689096F
0,0,0,2019,Inne przyczyny,,,EWK-107689222X
0,0,0,2019,Inne przyczyny,,,EWK-107689892K
0,0,0,2019,Inne przyczyny,,,EWK-107690580M
0,0,0,2019,Inne przyczyny,,,EWK-107691394L
0,0,0,2019,Inne przyczyny,,,EWK-107691920F
0,0,0,2019,Inne przyczyny,,,EWK-107692093C
0,0,0,2019,Inne przyczyny,,,EWK-107693593X
0,0,0,2019,Inne przyczyny,,,EWK-107695168Y
0,0,0,2019,Inne przyczyny,,,EWK-107695252H
0,0,0,2019,Inne przyczyny,,,EWK-107696928Q
0,0,0,2019,Inne przyczyny,,,EWK-107696979E
0,0,0,2019,Inne przyczyny,,,EWK-107700076P
0,0,0,2019,Inne przyczyny,,,EWK-107700933Y
0,0,0,2019,Inne przyczyny,,,EWK-107702865C
0,0,0,2019,Inne przyczyny,,,EWK-107703106H
0,0,0,2019,Inne przyczyny,,,EWK-107703424F
0,0,0,2019,Inne przyczyny,,,EWK-107708860Y
0,0,0,2019,Inne przyczyny,,,EWK-107709222W
0,0,0,2019,Inne przyczyny,,,EWK-107712055J
0,0,0,2019,Inne przyczyny,,,EWK-107712335G
0,0,0,2019,Inne przyczyny,,,EWK-107713316G
0,0,0,2019,Inne przyczyny,,,EWK-107713321K
0,0,0,2019,Inne przyczyny,,,EWK-107714374F
0,0,0,2019,Inne przyczyny,,,EWK-107714824Y
0,0,0,2019,Inne przyczyny,,,EWK-107714870T
0,0,0,2019,Inne przyczyny,,,EWK-107714878W
0,0,0,2019,Inne przyczyny,,,EWK-107717402A
0,0,0,2019,Inne przyczyny,,,EWK-107717427U
0,0,0,2019,Inne przyczyny,,,EWK-107719123W
0,0,0,2019,Inne przyczyny,,,EWK-107720026R
0,0,0,2019,Inne przyczyny,,,EWK-107720650D
0,0,0,2019,Inne przyczyny,,,EWK-107720947M
0,0,0,2019,Inne przyczyny,,,EWK-107722393M
0,0,0,2019,Inne przyczyny,,,EWK-107723896U
0,0,0,2019,Inne przyczyny,,,EWK-107724030X
0,0,0,2019,Inne przyczyny,,,EWK-107725461P
0,0,0,2019,Inne przyczyny,,,EWK-107725608J
0,0,0,2019,Inne przyczyny,,,EWK-107726964R
0,0,0,2019,Inne przyczyny,,,EWK-107727006H
0,0,0,2019,Inne przyczyny,,,EWK-107727694U
0,0,0,2019,Inne przyczyny,,,EWK-107727871T
0,0,0,2019,Inne przyczyny,,,EWK-107730620U
0,0,0,2019,Inne przyczyny,,,EWK-107732534H
0,0,0,2019,Inne przyczyny,,,EWK-107732557C
0,0,0,2019,Inne przyczyny,,,EWK-107734521D
0,0,0,2019,Inne przyczyny,,,EWK-107734973T
0,0,0,2019,Inne przyczyny,,,EWK-107735189M
0,0,0,2019,Inne przyczyny,,,EWK-107736016L
0,0,0,2019,Inne przyczyny,,,EWK-107736028Q
0,0,0,2019,Inne przyczyny,,,EWK-107738256C
0,0,0,2019,Inne przyczyny,,,EWK-107739403K
0,0,0,2019,Inne przyczyny,,,EWK-107739765N
0,0,0,2019,Inne przyczyny,,,EWK-107740750G
0,0,0,2019,Inne przyczyny,,,EWK-107741358Y
0,0,0,2019,Inne przyczyny,,,EWK-107741647F
0,0,0,2019,Inne przyczyny,,,EWK-107741875U
0,0,0,2019,Inne przyczyny,,,EWK-107742426T
0,0,0,2019,Inne przyczyny,,,EWK-107742458Y
0,0,0,2019,Inne przyczyny,,,EWK-107742608Q
0,0,0,2019,Inne przyczyny,,,EWK-107742769P
0,0,0,2019,Inne przyczyny,,,EWK-107744136P
0,0,0,2019,Inne przyczyny,,,EWK-107744578Y
0,0,0,2019,Inne przyczyny,,,EWK-107746711W
0,0,0,2019,Inne przyczyny,,,EWK-107747069D
0,0,0,2019,Inne przyczyny,,,EWK-107747229P
0,0,0,2019,Inne przyczyny,,,EWK-107747768F
0,0,0,2019,Inne przyczyny,,,EWK-107748018A
0,0,0,2019,Inne przyczyny,,,EWK-107748252K
0,0,0,2019,Inne przyczyny,,,EWK-107749341L
0,0,0,2019,Inne przyczyny,,,EWK-107749894N
0,0,0,2019,Inne przyczyny,,,EWK-107750497U
0,0,0,2019,Inne przyczyny,,,EWK-107750955A
0,0,0,2019,Inne przyczyny,,,EWK-107751842X
0,0,0,2019,Inne przyczyny,,,EWK-107752613L
0,0,0,2019,Inne przyczyny,,,EWK-107753371A
0,0,0,2019,Inne przyczyny,,,EWK-107753736T
0,0,0,2019,Inne przyczyny,,,EWK-107753844N
0,0,0,2019,Inne przyczyny,,,EWK-107754946H
0,0,0,2019,Inne przyczyny,,,EWK-107755240U
0,0,0,2019,Inne przyczyny,,,EWK-107755259U
0,0,0,2019,Inne przyczyny,,,EWK-107755303Y
0,0,0,2019,Inne przyczyny,,,EWK-107755849D
0,0,0,2019,Inne przyczyny,,,EWK-107755864H
0,0,0,2019,Inne przyczyny,,,EWK-107756856N
0,0,0,2019,Inne przyczyny,,,EWK-107758232J
0,0,0,2019,Inne przyczyny,,,EWK-107758464Q
0,0,0,2019,Inne przyczyny,,,EWK-107758716A
0,0,0,2019,Inne przyczyny,,,EWK-107758885Y
0,0,0,2019,Inne przyczyny,,,EWK-107759999U
0,0,0,2019,Inne przyczyny,,,EWK-107760913Q
0,0,0,2019,Inne przyczyny,,,EWK-107761514C
0,0,0,2019,Inne przyczyny,,,EWK-107763085X
0,0,0,2019,Inne przyczyny,,,EWK-107763655T
0,0,0,2019,Inne przyczyny,,,EWK-107765307P
0,0,0,2019,Inne przyczyny,,,EWK-107765343J
0,0,0,2019,Inne przyczyny,,,EWK-107765357K
0,0,0,2019,Inne przyczyny,,,EWK-107765828C
0,0,0,2019,Inne przyczyny,,,EWK-107766073H
0,0,0,2019,Inne przyczyny,,,EWK-107766579C
0,0,0,2019,Inne przyczyny,,,EWK-107766889Y
0,0,0,2019,Inne przyczyny,,,EWK-107767671U
0,0,0,2019,Inne przyczyny,,,EWK-107769283U
0,0,0,2019,Inne przyczyny,,,EWK-107770143C
0,0,0,2019,Inne przyczyny,,,EWK-107770555A
0,0,0,2019,Inne przyczyny,,,EWK-107770788F
0,0,0,2019,Inne przyczyny,,,EWK-107771766N
0,0,0,2019,Inne przyczyny,,,EWK-107773007A
0,0,0,2019,Inne przyczyny,,,EWK-107773609Y
0,0,0,2019,Inne przyczyny,,,EWK-107773621T
0,0,0,2019,Inne przyczyny,,,EWK-107773782R
0,0,0,2019,Inne przyczyny,,,EWK-107776863D
0,0,0,2019,Inne przyczyny,,,EWK-107778115L
0,0,0,2019,Inne przyczyny,,,EWK-107778634X
0,0,0,2019,Inne przyczyny,,,EWK-107778913W
0,0,0,2019,Inne przyczyny,,,EWK-107779656J
0,0,0,2019,Inne przyczyny,,,EWK-107780584H
0,0,0,2019,Inne przyczyny,,,EWK-107781668T
0,0,0,2019,Inne przyczyny,,,EWK-107781954C
0,0,0,2019,Inne przyczyny,,,EWK-107783391L
0,0,0,2019,Inne przyczyny,,,EWK-107784700X
0,0,0,2019,Inne przyczyny,,,EWK-107785638W
0,0,0,2019,Inne przyczyny,,,EWK-107788057H
0,0,0,2019,Inne przyczyny,,,EWK-107788211D
0,0,0,2019,Inne przyczyny,,,EWK-107788760X
0,0,0,2019,Inne przyczyny,,,EWK-107789064F
0,0,0,2019,Inne przyczyny,,,EWK-107789082M
0,0,0,2019,Inne przyczyny,,,EWK-107789408Y
0,0,0,2019,Inne przyczyny,,,EWK-107790294W
0,0,0,2019,Inne przyczyny,,,EWK-107790381Y
0,0,0,2019,Inne przyczyny,,,EWK-107790734Q
0,0,0,2019,Inne przyczyny,,,EWK-107792228G
0,0,0,2019,Inne przyczyny,,,EWK-107792751X
0,0,0,2019,Inne przyczyny,,,EWK-107797188L
0,0,0,2019,Inne przyczyny,,,EWK-107797229Q
0,0,0,2019,Inne przyczyny,,,EWK-107797468X
0,0,0,2019,Inne przyczyny,,,EWK-107800436F
0,0,0,2019,Inne przyczyny,,,EWK-107801081Q
0,0,0,2019,Inne przyczyny,,,EWK-107801965K
0,0,0,2019,Inne przyczyny,,,EWK-107803173F
0,0,0,2019,Inne przyczyny,,,EWK-107806101E
0,0,0,2019,Inne przyczyny,,,EWK-107806390P
0,0,0,2019,Inne przyczyny,,,EWK-107806845Y
0,0,0,2019,Inne przyczyny,,,EWK-107808166P
0,0,0,2019,Inne przyczyny,,,EWK-107808169M
0,0,0,2019,Inne przyczyny,,,EWK-107810239F
0,0,0,2019,Inne przyczyny,,,EWK-107811914F
0,0,0,2019,Inne przyczyny,,,EWK-107812014U
0,0,0,2019,Inne przyczyny,,,EWK-107812531X
0,0,0,2019,Inne przyczyny,,,EWK-107815844H
0,0,0,2019,Inne przyczyny,,,EWK-107815965N
0,0,0,2019,Inne przyczyny,,,EWK-107817047U
0,0,0,2019,Inne przyczyny,,,EWK-107818194J
0,0,0,2019,Inne przyczyny,,,EWK-107820183P
0,0,0,2019,Inne przyczyny,,,EWK-107820932G
0,0,0,2019,Inne przyczyny,,,EWK-107821975H
0,0,0,2019,Inne przyczyny,,,EWK-107825948U
0,0,0,2019,Inne przyczyny,,,EWK-107826249P
0,0,0,2019,Inne przyczyny,,,EWK-107829836P
0,0,0,2019,Inne przyczyny,,,EWK-107830898D
0,0,0,2019,Inne przyczyny,,,EWK-107830919Q
0,0,0,2019,Inne przyczyny,,,EWK-107838143G
0,0,0,2019,Inne przyczyny,,,EWK-107838560P
0,0,0,2019,Inne przyczyny,,,EWK-107838761K
0,0,0,2019,Inne przyczyny,,,EWK-107844854N
0,0,0,2019,Inne przyczyny,,,EWK-107848909P
0,0,0,2019,Inne przyczyny,,,EWK-107861907K
0,0,0,2019,Inne przyczyny,,,EWK-107862165J
0,0,0,2019,Inne przyczyny,,,EWK-107862394G
0,0,0,2019,Inne przyczyny,,,EWK-107862424N
0,0,0,2019,Inne przyczyny,,,EWK-107863962K
0,0,0,2019,Inne przyczyny,,,EWK-107864000P
0,0,0,2019,Inne przyczyny,,,EWK-107864835H
0,0,0,2019,Inne przyczyny,,,EWK-107866731G
0,0,0,2019,Inne przyczyny,,,EWK-107868139G
