Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,Zachowanie kierującego,Zachowanie pieszego,Inne przyczyny,IDKSIP zdarzenia
0,0,0,2016,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-105058201E
0,0,0,2016,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-105128364X
0,0,0,2016,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-105134796M
0,0,0,2016,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-105143154J
0,0,0,2016,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-105144949N
0,0,0,2016,Inne przyczyny,,"Obiekty, zwierzęta na drodze",EWK-105323309A
0,0,0,2016,Inne przyczyny,,Oślepienie przez inny pojazd lub słońce,EWK-104633821Q
0,0,0,2016,Inne przyczyny,,Stan jezdni,EWK-104680871W
0,0,0,2016,Inne przyczyny,,Stan jezdni,EWK-104882274Q
0,0,0,2016,Inne przyczyny,,Stan jezdni,EWK-104896235K
0,0,0,2016,Inne przyczyny,,Stan jezdni,EWK-104902227R
0,0,0,2016,Inne przyczyny,,Stan jezdni,EWK-104929579J
0,0,0,2016,Inne przyczyny,,Stan jezdni,EWK-105138562R
0,0,0,2016,Inne przyczyny,,Stan jezdni,EWK-105164082G
0,0,0,2016,Inne przyczyny,,Stan jezdni,EWK-105173244J
0,0,0,2016,Inne przyczyny,,"Utrata przytomności, śmierć kierującego",EWK-104682328C
0,0,0,2016,Inne przyczyny,,Z winy pasażera,EWK-104708828J
0,0,0,2016,Inne przyczyny,,Zabezpieczenie robót na drodze,EWK-104897770F
0,0,0,2016,Inne przyczyny,,,EWK-104451265X
0,0,0,2016,Inne przyczyny,,,EWK-104471293F
0,0,0,2016,Inne przyczyny,,,EWK-104472078F
0,0,0,2016,Inne przyczyny,,,EWK-104472100L
0,0,0,2016,Inne przyczyny,,,EWK-104472570T
0,0,0,2016,Inne przyczyny,,,EWK-104472720W
0,0,0,2016,Inne przyczyny,,,EWK-104472757C
0,0,0,2016,Inne przyczyny,,,EWK-104472878E
0,0,0,2016,Inne przyczyny,,,EWK-104473035L
0,0,0,2016,Inne przyczyny,,,EWK-104473122W
0,0,0,2016,Inne przyczyny,,,EWK-104478487K
0,0,0,2016,Inne przyczyny,,,EWK-104480177R
0,0,0,2016,Inne przyczyny,,,EWK-104482575W
0,0,0,2016,Inne przyczyny,,,EWK-104486794D
0,0,0,2016,Inne przyczyny,,,EWK-104487270U
0,0,0,2016,Inne przyczyny,,,EWK-104487753T
0,0,0,2016,Inne przyczyny,,,EWK-104493248W
0,0,0,2016,Inne przyczyny,,,EWK-104504989P
0,0,0,2016,Inne przyczyny,,,EWK-104505110T
0,0,0,2016,Inne przyczyny,,,EWK-104505154A
0,0,0,2016,Inne przyczyny,,,EWK-104505508Q
0,0,0,2016,Inne przyczyny,,,EWK-104505524A
0,0,0,2016,Inne przyczyny,,,EWK-104505581W
0,0,0,2016,Inne przyczyny,,,EWK-104505688D
0,0,0,2016,Inne przyczyny,,,EWK-104505769W
0,0,0,2016,Inne przyczyny,,,EWK-104505805H
0,0,0,2016,Inne przyczyny,,,EWK-104505829A
0,0,0,2016,Inne przyczyny,,,EWK-104505986U
0,0,0,2016,Inne przyczyny,,,EWK-104506333A
0,0,0,2016,Inne przyczyny,,,EWK-104506432L
0,0,0,2016,Inne przyczyny,,,EWK-104507283N
0,0,0,2016,Inne przyczyny,,,EWK-104511209X
0,0,0,2016,Inne przyczyny,,,EWK-104511289W
0,0,0,2016,Inne przyczyny,,,EWK-104512005T
0,0,0,2016,Inne przyczyny,,,EWK-104512331E
0,0,0,2016,Inne przyczyny,,,EWK-104513242T
0,0,0,2016,Inne przyczyny,,,EWK-104515651P
0,0,0,2016,Inne przyczyny,,,EWK-104516211D
0,0,0,2016,Inne przyczyny,,,EWK-104516279N
0,0,0,2016,Inne przyczyny,,,EWK-104516496X
0,0,0,2016,Inne przyczyny,,,EWK-104516974P
0,0,0,2016,Inne przyczyny,,,EWK-104517571Q
0,0,0,2016,Inne przyczyny,,,EWK-104517689P
0,0,0,2016,Inne przyczyny,,,EWK-104517703K
0,0,0,2016,Inne przyczyny,,,EWK-104517876X
0,0,0,2016,Inne przyczyny,,,EWK-104518478J
0,0,0,2016,Inne przyczyny,,,EWK-104518573W
0,0,0,2016,Inne przyczyny,,,EWK-104518760K
0,0,0,2016,Inne przyczyny,,,EWK-104522255E
0,0,0,2016,Inne przyczyny,,,EWK-104533531W
0,0,0,2016,Inne przyczyny,,,EWK-104535639P
0,0,0,2016,Inne przyczyny,,,EWK-104536338N
0,0,0,2016,Inne przyczyny,,,EWK-104537014L
0,0,0,2016,Inne przyczyny,,,EWK-104540567U
0,0,0,2016,Inne przyczyny,,,EWK-104540686Y
0,0,0,2016,Inne przyczyny,,,EWK-104541239W
0,0,0,2016,Inne przyczyny,,,EWK-104541423L
0,0,0,2016,Inne przyczyny,,,EWK-104541911W
0,0,0,2016,Inne przyczyny,,,EWK-104542251W
0,0,0,2016,Inne przyczyny,,,EWK-104545274H
0,0,0,2016,Inne przyczyny,,,EWK-104545358X
0,0,0,2016,Inne przyczyny,,,EWK-104546273U
0,0,0,2016,Inne przyczyny,,,EWK-104546873Y
0,0,0,2016,Inne przyczyny,,,EWK-104547081X
0,0,0,2016,Inne przyczyny,,,EWK-104547521U
0,0,0,2016,Inne przyczyny,,,EWK-104550693T
0,0,0,2016,Inne przyczyny,,,EWK-104551294K
0,0,0,2016,Inne przyczyny,,,EWK-104551433Y
0,0,0,2016,Inne przyczyny,,,EWK-104551450Y
0,0,0,2016,Inne przyczyny,,,EWK-104551584H
0,0,0,2016,Inne przyczyny,,,EWK-104563511U
0,0,0,2016,Inne przyczyny,,,EWK-104564187K
0,0,0,2016,Inne przyczyny,,,EWK-104564473Y
0,0,0,2016,Inne przyczyny,,,EWK-104564498E
0,0,0,2016,Inne przyczyny,,,EWK-104564621E
0,0,0,2016,Inne przyczyny,,,EWK-104568264X
0,0,0,2016,Inne przyczyny,,,EWK-104569346P
0,0,0,2016,Inne przyczyny,,,EWK-104569573M
0,0,0,2016,Inne przyczyny,,,EWK-104570374U
0,0,0,2016,Inne przyczyny,,,EWK-104570801U
0,0,0,2016,Inne przyczyny,,,EWK-104570975J
0,0,0,2016,Inne przyczyny,,,EWK-104574599Y
0,0,0,2016,Inne przyczyny,,,EWK-104577701P
0,0,0,2016,Inne przyczyny,,,EWK-104579860F
0,0,0,2016,Inne przyczyny,,,EWK-104580073A
0,0,0,2016,Inne przyczyny,,,EWK-104580668A
0,0,0,2016,Inne przyczyny,,,EWK-104580748P
0,0,0,2016,Inne przyczyny,,,EWK-104590509D
0,0,0,2016,Inne przyczyny,,,EWK-104591228L
0,0,0,2016,Inne przyczyny,,,EWK-104595688F
0,0,0,2016,Inne przyczyny,,,EWK-104596568C
0,0,0,2016,Inne przyczyny,,,EWK-104599648A
0,0,0,2016,Inne przyczyny,,,EWK-104599680W
0,0,0,2016,Inne przyczyny,,,EWK-104603467D
0,0,0,2016,Inne przyczyny,,,EWK-104604207Q
0,0,0,2016,Inne przyczyny,,,EWK-104607570K
0,0,0,2016,Inne przyczyny,,,EWK-104607708G
0,0,0,2016,Inne przyczyny,,,EWK-104608251U
0,0,0,2016,Inne przyczyny,,,EWK-104613166X
0,0,0,2016,Inne przyczyny,,,EWK-104620932U
0,0,0,2016,Inne przyczyny,,,EWK-104623391A
0,0,0,2016,Inne przyczyny,,,EWK-104624424L
0,0,0,2016,Inne przyczyny,,,EWK-104625117L
0,0,0,2016,Inne przyczyny,,,EWK-104629186E
0,0,0,2016,Inne przyczyny,,,EWK-104629199Y
0,0,0,2016,Inne przyczyny,,,EWK-104629201X
0,0,0,2016,Inne przyczyny,,,EWK-104629534Y
0,0,0,2016,Inne przyczyny,,,EWK-104629656W
0,0,0,2016,Inne przyczyny,,,EWK-104630128J
0,0,0,2016,Inne przyczyny,,,EWK-104630151M
0,0,0,2016,Inne przyczyny,,,EWK-104630245P
0,0,0,2016,Inne przyczyny,,,EWK-104630330T
0,0,0,2016,Inne przyczyny,,,EWK-104630344U
0,0,0,2016,Inne przyczyny,,,EWK-104630952Y
0,0,0,2016,Inne przyczyny,,,EWK-104634680L
0,0,0,2016,Inne przyczyny,,,EWK-104634762X
0,0,0,2016,Inne przyczyny,,,EWK-104634763D
0,0,0,2016,Inne przyczyny,,,EWK-104634824D
0,0,0,2016,Inne przyczyny,,,EWK-104649475U
0,0,0,2016,Inne przyczyny,,,EWK-104649893N
0,0,0,2016,Inne przyczyny,,,EWK-104654236G
0,0,0,2016,Inne przyczyny,,,EWK-104659242E
0,0,0,2016,Inne przyczyny,,,EWK-104659372U
0,0,0,2016,Inne przyczyny,,,EWK-104660085F
0,0,0,2016,Inne przyczyny,,,EWK-104662309Q
0,0,0,2016,Inne przyczyny,,,EWK-104662353R
0,0,0,2016,Inne przyczyny,,,EWK-104665206Y
0,0,0,2016,Inne przyczyny,,,EWK-104665226Q
0,0,0,2016,Inne przyczyny,,,EWK-104665343X
0,0,0,2016,Inne przyczyny,,,EWK-104665794A
0,0,0,2016,Inne przyczyny,,,EWK-104665819U
0,0,0,2016,Inne przyczyny,,,EWK-104665860P
0,0,0,2016,Inne przyczyny,,,EWK-104665880M
0,0,0,2016,Inne przyczyny,,,EWK-104665912Y
0,0,0,2016,Inne przyczyny,,,EWK-104666048T
0,0,0,2016,Inne przyczyny,,,EWK-104668002A
0,0,0,2016,Inne przyczyny,,,EWK-104668027Q
0,0,0,2016,Inne przyczyny,,,EWK-104668035L
0,0,0,2016,Inne przyczyny,,,EWK-104668557Q
0,0,0,2016,Inne przyczyny,,,EWK-104668725K
0,0,0,2016,Inne przyczyny,,,EWK-104669353L
0,0,0,2016,Inne przyczyny,,,EWK-104669751M
0,0,0,2016,Inne przyczyny,,,EWK-104671420E
0,0,0,2016,Inne przyczyny,,,EWK-104671841T
0,0,0,2016,Inne przyczyny,,,EWK-104673262E
0,0,0,2016,Inne przyczyny,,,EWK-104673320T
0,0,0,2016,Inne przyczyny,,,EWK-104673727T
0,0,0,2016,Inne przyczyny,,,EWK-104680536F
0,0,0,2016,Inne przyczyny,,,EWK-104680919T
0,0,0,2016,Inne przyczyny,,,EWK-104680939Y
0,0,0,2016,Inne przyczyny,,,EWK-104682196D
0,0,0,2016,Inne przyczyny,,,EWK-104682324M
0,0,0,2016,Inne przyczyny,,,EWK-104682790A
0,0,0,2016,Inne przyczyny,,,EWK-104682892C
0,0,0,2016,Inne przyczyny,,,EWK-104683321H
0,0,0,2016,Inne przyczyny,,,EWK-104683358F
0,0,0,2016,Inne przyczyny,,,EWK-104684491E
0,0,0,2016,Inne przyczyny,,,EWK-104684524H
0,0,0,2016,Inne przyczyny,,,EWK-104685173F
0,0,0,2016,Inne przyczyny,,,EWK-104693014R
0,0,0,2016,Inne przyczyny,,,EWK-104693168K
0,0,0,2016,Inne przyczyny,,,EWK-104694649X
0,0,0,2016,Inne przyczyny,,,EWK-104698355C
0,0,0,2016,Inne przyczyny,,,EWK-104698386L
0,0,0,2016,Inne przyczyny,,,EWK-104698932P
0,0,0,2016,Inne przyczyny,,,EWK-104703445U
0,0,0,2016,Inne przyczyny,,,EWK-104703708F
0,0,0,2016,Inne przyczyny,,,EWK-104704153C
0,0,0,2016,Inne przyczyny,,,EWK-104708373J
0,0,0,2016,Inne przyczyny,,,EWK-104710218A
0,0,0,2016,Inne przyczyny,,,EWK-104710261W
0,0,0,2016,Inne przyczyny,,,EWK-104713462Q
0,0,0,2016,Inne przyczyny,,,EWK-104713930N
0,0,0,2016,Inne przyczyny,,,EWK-104714161E
0,0,0,2016,Inne przyczyny,,,EWK-104714444Y
0,0,0,2016,Inne przyczyny,,,EWK-104714767J
0,0,0,2016,Inne przyczyny,,,EWK-104715222P
0,0,0,2016,Inne przyczyny,,,EWK-104717273A
0,0,0,2016,Inne przyczyny,,,EWK-104717607H
0,0,0,2016,Inne przyczyny,,,EWK-104722544A
0,0,0,2016,Inne przyczyny,,,EWK-104724252D
0,0,0,2016,Inne przyczyny,,,EWK-104725617L
0,0,0,2016,Inne przyczyny,,,EWK-104730242Q
0,0,0,2016,Inne przyczyny,,,EWK-104733604G
0,0,0,2016,Inne przyczyny,,,EWK-104735541R
0,0,0,2016,Inne przyczyny,,,EWK-104735639R
0,0,0,2016,Inne przyczyny,,,EWK-104735774R
0,0,0,2016,Inne przyczyny,,,EWK-104736391D
0,0,0,2016,Inne przyczyny,,,EWK-104736819L
0,0,0,2016,Inne przyczyny,,,EWK-104738195R
0,0,0,2016,Inne przyczyny,,,EWK-104738375N
0,0,0,2016,Inne przyczyny,,,EWK-104739254M
0,0,0,2016,Inne przyczyny,,,EWK-104742629L
0,0,0,2016,Inne przyczyny,,,EWK-104743116M
0,0,0,2016,Inne przyczyny,,,EWK-104743122C
0,0,0,2016,Inne przyczyny,,,EWK-104743325M
0,0,0,2016,Inne przyczyny,,,EWK-104745579K
0,0,0,2016,Inne przyczyny,,,EWK-104746020R
0,0,0,2016,Inne przyczyny,,,EWK-104747401H
0,0,0,2016,Inne przyczyny,,,EWK-104747767R
0,0,0,2016,Inne przyczyny,,,EWK-104756242X
0,0,0,2016,Inne przyczyny,,,EWK-104756473T
0,0,0,2016,Inne przyczyny,,,EWK-104756899U
0,0,0,2016,Inne przyczyny,,,EWK-104757323H
0,0,0,2016,Inne przyczyny,,,EWK-104764352U
0,0,0,2016,Inne przyczyny,,,EWK-104764882W
0,0,0,2016,Inne przyczyny,,,EWK-104766226U
0,0,0,2016,Inne przyczyny,,,EWK-104769495L
0,0,0,2016,Inne przyczyny,,,EWK-104770373R
0,0,0,2016,Inne przyczyny,,,EWK-104770545P
0,0,0,2016,Inne przyczyny,,,EWK-104770703N
0,0,0,2016,Inne przyczyny,,,EWK-104770767F
0,0,0,2016,Inne przyczyny,,,EWK-104770798R
0,0,0,2016,Inne przyczyny,,,EWK-104773300F
0,0,0,2016,Inne przyczyny,,,EWK-104773941E
0,0,0,2016,Inne przyczyny,,,EWK-104780356M
0,0,0,2016,Inne przyczyny,,,EWK-104783301L
0,0,0,2016,Inne przyczyny,,,EWK-104784185D
0,0,0,2016,Inne przyczyny,,,EWK-104784375G
0,0,0,2016,Inne przyczyny,,,EWK-104784496P
0,0,0,2016,Inne przyczyny,,,EWK-104786212P
0,0,0,2016,Inne przyczyny,,,EWK-104786562G
0,0,0,2016,Inne przyczyny,,,EWK-104787920H
0,0,0,2016,Inne przyczyny,,,EWK-104788571F
0,0,0,2016,Inne przyczyny,,,EWK-104790516N
0,0,0,2016,Inne przyczyny,,,EWK-104790540X
0,0,0,2016,Inne przyczyny,,,EWK-104790581N
0,0,0,2016,Inne przyczyny,,,EWK-104795490W
0,0,0,2016,Inne przyczyny,,,EWK-104795845R
0,0,0,2016,Inne przyczyny,,,EWK-104797569K
0,0,0,2016,Inne przyczyny,,,EWK-104798253P
0,0,0,2016,Inne przyczyny,,,EWK-104799185R
0,0,0,2016,Inne przyczyny,,,EWK-104808291L
0,0,0,2016,Inne przyczyny,,,EWK-104808463F
0,0,0,2016,Inne przyczyny,,,EWK-104808478K
0,0,0,2016,Inne przyczyny,,,EWK-104810034P
0,0,0,2016,Inne przyczyny,,,EWK-104814128K
0,0,0,2016,Inne przyczyny,,,EWK-104814190X
0,0,0,2016,Inne przyczyny,,,EWK-104814497L
0,0,0,2016,Inne przyczyny,,,EWK-104814678F
0,0,0,2016,Inne przyczyny,,,EWK-104814740F
0,0,0,2016,Inne przyczyny,,,EWK-104815125J
0,0,0,2016,Inne przyczyny,,,EWK-104816190W
0,0,0,2016,Inne przyczyny,,,EWK-104816484F
0,0,0,2016,Inne przyczyny,,,EWK-104823218N
0,0,0,2016,Inne przyczyny,,,EWK-104823314U
0,0,0,2016,Inne przyczyny,,,EWK-104824780L
0,0,0,2016,Inne przyczyny,,,EWK-104829410A
0,0,0,2016,Inne przyczyny,,,EWK-104829799W
0,0,0,2016,Inne przyczyny,,,EWK-104830029L
0,0,0,2016,Inne przyczyny,,,EWK-104831213K
0,0,0,2016,Inne przyczyny,,,EWK-104833176R
0,0,0,2016,Inne przyczyny,,,EWK-104834253H
0,0,0,2016,Inne przyczyny,,,EWK-104834381L
0,0,0,2016,Inne przyczyny,,,EWK-104835261F
0,0,0,2016,Inne przyczyny,,,EWK-104835394D
0,0,0,2016,Inne przyczyny,,,EWK-104838612T
0,0,0,2016,Inne przyczyny,,,EWK-104840339Y
0,0,0,2016,Inne przyczyny,,,EWK-104844640M
0,0,0,2016,Inne przyczyny,,,EWK-104844775D
0,0,0,2016,Inne przyczyny,,,EWK-104848288X
0,0,0,2016,Inne przyczyny,,,EWK-104848306L
0,0,0,2016,Inne przyczyny,,,EWK-104852222K
0,0,0,2016,Inne przyczyny,,,EWK-104852229D
0,0,0,2016,Inne przyczyny,,,EWK-104852535Y
0,0,0,2016,Inne przyczyny,,,EWK-104855325K
0,0,0,2016,Inne przyczyny,,,EWK-104856269H
0,0,0,2016,Inne przyczyny,,,EWK-104856403T
0,0,0,2016,Inne przyczyny,,,EWK-104861648C
0,0,0,2016,Inne przyczyny,,,EWK-104862270T
0,0,0,2016,Inne przyczyny,,,EWK-104864026D
0,0,0,2016,Inne przyczyny,,,EWK-104864097H
0,0,0,2016,Inne przyczyny,,,EWK-104864698N
0,0,0,2016,Inne przyczyny,,,EWK-104866527M
0,0,0,2016,Inne przyczyny,,,EWK-104866926P
0,0,0,2016,Inne przyczyny,,,EWK-104871370M
0,0,0,2016,Inne przyczyny,,,EWK-104871552K
0,0,0,2016,Inne przyczyny,,,EWK-104871702X
0,0,0,2016,Inne przyczyny,,,EWK-104872328Y
0,0,0,2016,Inne przyczyny,,,EWK-104872441C
0,0,0,2016,Inne przyczyny,,,EWK-104874476E
0,0,0,2016,Inne przyczyny,,,EWK-104875570J
0,0,0,2016,Inne przyczyny,,,EWK-104876605U
0,0,0,2016,Inne przyczyny,,,EWK-104876765K
0,0,0,2016,Inne przyczyny,,,EWK-104878680E
0,0,0,2016,Inne przyczyny,,,EWK-104878869R
0,0,0,2016,Inne przyczyny,,,EWK-104878966K
0,0,0,2016,Inne przyczyny,,,EWK-104879993A
0,0,0,2016,Inne przyczyny,,,EWK-104881084J
0,0,0,2016,Inne przyczyny,,,EWK-104885294P
0,0,0,2016,Inne przyczyny,,,EWK-104887681H
0,0,0,2016,Inne przyczyny,,,EWK-104887758T
0,0,0,2016,Inne przyczyny,,,EWK-104887840K
0,0,0,2016,Inne przyczyny,,,EWK-104889144T
0,0,0,2016,Inne przyczyny,,,EWK-104892387R
0,0,0,2016,Inne przyczyny,,,EWK-104893496H
0,0,0,2016,Inne przyczyny,,,EWK-104894224G
0,0,0,2016,Inne przyczyny,,,EWK-104894294Q
0,0,0,2016,Inne przyczyny,,,EWK-104895627W
0,0,0,2016,Inne przyczyny,,,EWK-104895942Q
0,0,0,2016,Inne przyczyny,,,EWK-104895991L
0,0,0,2016,Inne przyczyny,,,EWK-104896002P
0,0,0,2016,Inne przyczyny,,,EWK-104898238F
0,0,0,2016,Inne przyczyny,,,EWK-104899722P
0,0,0,2016,Inne przyczyny,,,EWK-104901312M
0,0,0,2016,Inne przyczyny,,,EWK-104901798N
0,0,0,2016,Inne przyczyny,,,EWK-104901899U
0,0,0,2016,Inne przyczyny,,,EWK-104902811W
0,0,0,2016,Inne przyczyny,,,EWK-104902910P
0,0,0,2016,Inne przyczyny,,,EWK-104903172N
0,0,0,2016,Inne przyczyny,,,EWK-104903224Q
0,0,0,2016,Inne przyczyny,,,EWK-104903386G
0,0,0,2016,Inne przyczyny,,,EWK-104904440D
0,0,0,2016,Inne przyczyny,,,EWK-104904563M
0,0,0,2016,Inne przyczyny,,,EWK-104905405K
0,0,0,2016,Inne przyczyny,,,EWK-104905623L
0,0,0,2016,Inne przyczyny,,,EWK-104907270D
0,0,0,2016,Inne przyczyny,,,EWK-104907556N
0,0,0,2016,Inne przyczyny,,,EWK-104908011K
0,0,0,2016,Inne przyczyny,,,EWK-104909388T
0,0,0,2016,Inne przyczyny,,,EWK-104912160J
0,0,0,2016,Inne przyczyny,,,EWK-104913959L
0,0,0,2016,Inne przyczyny,,,EWK-104915224F
0,0,0,2016,Inne przyczyny,,,EWK-104915513A
0,0,0,2016,Inne przyczyny,,,EWK-104915735K
0,0,0,2016,Inne przyczyny,,,EWK-104916035K
0,0,0,2016,Inne przyczyny,,,EWK-104916264N
0,0,0,2016,Inne przyczyny,,,EWK-104916528P
0,0,0,2016,Inne przyczyny,,,EWK-104916728R
0,0,0,2016,Inne przyczyny,,,EWK-104917157P
0,0,0,2016,Inne przyczyny,,,EWK-104918111G
0,0,0,2016,Inne przyczyny,,,EWK-104918743T
0,0,0,2016,Inne przyczyny,,,EWK-104919126L
0,0,0,2016,Inne przyczyny,,,EWK-104921535Q
0,0,0,2016,Inne przyczyny,,,EWK-104921958D
0,0,0,2016,Inne przyczyny,,,EWK-104925513P
0,0,0,2016,Inne przyczyny,,,EWK-104925550F
0,0,0,2016,Inne przyczyny,,,EWK-104926168C
0,0,0,2016,Inne przyczyny,,,EWK-104926265P
0,0,0,2016,Inne przyczyny,,,EWK-104926288E
0,0,0,2016,Inne przyczyny,,,EWK-104928328X
0,0,0,2016,Inne przyczyny,,,EWK-104929528J
