Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,Warunki atmosferyczne,Rodzaj zdarzenia,Warunki atmosferyczne,Oświetlenie,Charakterystyka miejsca zdarzenia,IDKSIP zdarzenia,Godzina,Dzień,Ranny,GPS x,GPS y,Numer drogi,Obszar,Geometria drogi,Kategoria drogi 1,Rodzaj drogi,Czy w zdarzeniu był sprawca nietrzeźwy,Powiat,Gmina
1,0,1,2017,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,"Świt, zmrok",Jezdnia,EWK-105386066Q,17,2017-01-29,Lekko,20*15'734,53*06'975,G230201W,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT MŁAWSKI,LIPOWIEC KOŚCIELNY - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,"Świt, zmrok",Jezdnia,EWK-105386066Q,17,2017-01-29,Nieokreślone (puste pole),20*15'734,53*06'975,G230201W,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT MŁAWSKI,LIPOWIEC KOŚCIELNY - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105328473D,17,2017-01-08,Ciężko,20*30'213,52*32'411,I2,Obszar niezabudowany,Odcinek prosty,Inna,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOŃSKI,ZAŁUSKI - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105328473D,17,2017-01-08,Nieokreślone (puste pole),20*30'213,52*32'411,I2,Obszar niezabudowany,Odcinek prosty,Inna,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOŃSKI,ZAŁUSKI - OBSZAR WIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105345206C,4,2017-01-15,Nieokreślone (puste pole),19*39'014,52*53'392,560,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT SIERPECKI,SIERPC - OBSZAR MIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105353496X,18,2017-01-18,Ciężko,20*51'035,51*52'072,S7,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Ekspresowa,N,POWIAT GRÓJECKI,GRÓJEC - OBSZAR MIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105353496X,18,2017-01-18,Nieokreślone (puste pole),20*51'035,51*52'072,S7,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Ekspresowa,N,POWIAT GRÓJECKI,GRÓJEC - OBSZAR MIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105360965F,16,2017-01-20,Lekko,22*16'453,52*50'001,63,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,ANDRZEJEWO - OBSZAR WIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105360965F,16,2017-01-20,Nieokreślone (puste pole),22*16'453,52*50'001,63,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,ANDRZEJEWO - OBSZAR WIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105419297L,21,2017-02-10,Nieokreślone (puste pole),21*47'468,51*48'081,31342W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT GARWOLIŃSKI,ŻELECHÓW - OBSZAR WIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105478573L,20,2017-02-24,Nieokreślone (puste pole),20*19'345,52*24'192,62,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOŃSKI,CZERWIŃSK NAD WISŁĄ - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105491334P,17,2017-02-27,Ciężko,22*47'153,52*11'435,G200226W,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,T,POWIAT ŁOSICKI,ŁOSICE - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105491334P,17,2017-02-27,Nieokreślone (puste pole),22*47'153,52*11'435,G200226W,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,T,POWIAT ŁOSICKI,ŁOSICE - OBSZAR WIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105491447G,20,2017-02-27,Nieokreślone (puste pole),20*51'143,53*06'161,57,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT PRZASNYSKI,KRZYNOWŁOGA MAŁA - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105586210G,18,2017-03-12,Lekko,21*10'420,53*01'201,P2132W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,T,POWIAT MAKOWSKI,KRASNOSIELC - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105586210G,18,2017-03-12,Nieokreślone (puste pole),21*10'420,53*01'201,P2132W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,T,POWIAT MAKOWSKI,KRASNOSIELC - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105601856C,20,2017-03-16,Ciężko,21*22'443,51*24'363,P3524W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,JEDLNIA-LETNISKO - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105601856C,20,2017-03-16,Nieokreślone (puste pole),21*22'443,51*24'363,P3524W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,JEDLNIA-LETNISKO - OBSZAR WIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105725783P,0,2017-04-01,Nieokreślone (puste pole),22*44'228,52*12'361,698,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT ŁOSICKI,ŁOSICE - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105731687R,22,2017-04-03,Ciężko,22*01'146,52*52'139,8,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105731687R,22,2017-04-03,Nieokreślone (puste pole),22*01'146,52*52'139,8,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105759595D,4,2017-04-17,Ciężko,19*43'155,52*50'353,10,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,SIERPC - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105759595D,4,2017-04-17,Nieokreślone (puste pole),19*43'155,52*50'353,10,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,SIERPC - OBSZAR WIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105784947T,22,2017-05-03,Nieokreślone (puste pole),21*43'597,52*44'552,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105914556L,23,2017-05-20,Ciężko,22*02'382,52*22'585,P4229W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT WĘGROWSKI,WĘGRÓW - OBSZAR MIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105914556L,23,2017-05-20,Nieokreślone (puste pole),22*02'382,52*22'585,P4229W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT WĘGROWSKI,WĘGRÓW - OBSZAR MIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105924521R,23,2017-05-28,Lekko,21*04'184,52*58'203,P2110W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,T,POWIAT MAKOWSKI,PŁONIAWY-BRAMURA - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105924521R,23,2017-05-28,Nieokreślone (puste pole),21*04'184,52*58'203,P2110W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,T,POWIAT MAKOWSKI,PŁONIAWY-BRAMURA - OBSZAR WIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-105931778K,23,2017-05-27,Nieokreślone (puste pole),19*54'456,52*42'007,60,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOCKI,DROBIN - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106030727R,23,2017-06-09,Ciężko,21*13'251,51*24'570,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,JEDLNIA-LETNISKO - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106030727R,23,2017-06-09,Nieokreślone (puste pole),21*13'251,51*24'570,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,JEDLNIA-LETNISKO - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106161228K,0,2017-06-28,Lekko,19*34'375,52*53'124,10,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,SZCZUTOWO - OBSZAR WIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106161228K,0,2017-06-28,Nieokreślone (puste pole),19*34'375,52*53'124,10,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,SZCZUTOWO - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106169787L,0,2017-07-01,Lekko,20*45'380,52*57'490,617,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT CIECHANOWSKI,OPINOGÓRA GÓRNA - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106169787L,0,2017-07-01,Nieokreślone (puste pole),20*45'380,52*57'490,617,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT CIECHANOWSKI,OPINOGÓRA GÓRNA - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106260051R,23,2017-07-15,Ciężko,21*24'389,51*27'232,P3523W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,PIONKI - OBSZAR MIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106260051R,23,2017-07-15,Nieokreślone (puste pole),21*24'389,51*27'232,P3523W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,PIONKI - OBSZAR MIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106265740N,21,2017-07-17,Nieokreślone (puste pole),21*40'285,51*16'016,P1913W,Obszar zabudowany,"Zakręt, łuk",Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT LIPSKI,CHOTCZA - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106269288Y,22,2017-07-19,Ciężko,21*37'472,52*40'599,8,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT WYSZKOWSKI,BRAŃSZCZYK - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106269288Y,22,2017-07-19,Nieokreślone (puste pole),21*37'472,52*40'599,8,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT WYSZKOWSKI,BRAŃSZCZYK - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106306827T,22,2017-08-07,Lekko,19*41'449,52*32'162,P5219W,Obszar zabudowany,"Zakręt, łuk",Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106306827T,22,2017-08-07,Nieokreślone (puste pole),19*41'449,52*32'162,P5219W,Obszar zabudowany,"Zakręt, łuk",Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106307820C,22,2017-08-04,Ciężko,20*09'403,52*47'335,60,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOŃSKI,RACIĄŻ - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106307820C,22,2017-08-04,Nieokreślone (puste pole),20*09'403,52*47'335,60,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOŃSKI,RACIĄŻ - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106341179N,20,2017-08-26,Ciężko,19*32'560,52*45'577,541,Obszar zabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,MOCHOWO - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106341179N,20,2017-08-26,Nieokreślone (puste pole),19*32'560,52*45'577,541,Obszar zabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,MOCHOWO - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106341731C,21,2017-08-26,Lekko,20*23'495,53*8*'163,7,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT MŁAWSKI,MŁAWA - OBSZAR MIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106341731C,21,2017-08-26,Nieokreślone (puste pole),20*23'495,53*8*'163,7,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT MŁAWSKI,MŁAWA - OBSZAR MIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106358872Q,20,2017-09-03,Lekko,20*19'352,51*57'594,719,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT ŻYRARDOWSKI,PUSZCZA MARIAŃSKA - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106358872Q,20,2017-09-03,Nieokreślone (puste pole),20*19'352,51*57'594,719,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT ŻYRARDOWSKI,PUSZCZA MARIAŃSKA - OBSZAR WIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106370880T,21,2017-09-09,Nieokreślone (puste pole),20*49'459,52*39'249,34148W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PUŁTUSKI,ŚWIERCZE - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106381499H,22,2017-09-13,Ciężko,20*38'250,51*21'373,12,Obszar zabudowany,"Zakręt, łuk",Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT PRZYSUSKI,PRZYSUCHA - OBSZAR MIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106381499H,22,2017-09-13,Nieokreślone (puste pole),20*38'250,51*21'373,12,Obszar zabudowany,"Zakręt, łuk",Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT PRZYSUSKI,PRZYSUCHA - OBSZAR MIEJSKI
1,1,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106406153G,22,2017-09-15,Nieokreślone (puste pole),22*59'526,52*16'348,811,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT ŁOSICKI,SARNAKI - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106427030P,19,2017-09-25,Ciężko,19*33'297,52*43'065,2999W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,MOCHOWO - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106427030P,19,2017-09-25,Nieokreślone (puste pole),19*33'297,52*43'065,2999W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,MOCHOWO - OBSZAR WIEJSKI
1,0,1,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106428263E,19,2017-09-26,Ciężko,21*06'168,51*20'542,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,KOWALA - OBSZAR WIEJSKI
1,0,0,2017,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-106428263E,19,2017-09-26,Nieokreślone (puste pole),21*06'168,51*20'542,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,KOWALA - OBSZAR WIEJSKI
