Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,Warunki atmosferyczne,Rodzaj zdarzenia,Warunki atmosferyczne,Oświetlenie,Charakterystyka miejsca zdarzenia,IDKSIP zdarzenia,Godzina,Dzień,Ranny,GPS x,GPS y,Numer drogi,Obszar,Geometria drogi,Kategoria drogi 1,Rodzaj drogi,Czy w zdarzeniu był sprawca nietrzeźwy,Powiat,Gmina
1,0,2,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98080689D,1,2014-01-01,Lekko,21*23'194,51*44'280,79,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT KOZIENICKI,MAGNUSZEW - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98080689D,1,2014-01-01,Nieokreślone (puste pole),21*23'194,51*44'280,79,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT KOZIENICKI,MAGNUSZEW - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98083521K,16,2014-01-07,Nieokreślone (puste pole),20*58'101,53*00'360,544,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT PRZASNYSKI,PRZASNYSZ - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98083715Y,17,2014-01-02,Ciężko,22*23'573,52*13'497,GMINNA,Obszar niezabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT SIEDLECKI,PAPROTNIA - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98083715Y,17,2014-01-02,Nieokreślone (puste pole),22*23'573,52*13'497,GMINNA,Obszar niezabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT SIEDLECKI,PAPROTNIA - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98089270H,17,2014-01-07,Lekko,20*00'247,52*38'121,567,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOCKI,STAROŹREBY - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98089270H,17,2014-01-07,Nieokreślone (puste pole),20*00'247,52*38'121,567,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOCKI,STAROŹREBY - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98099299M,16,2014-01-16,Lekko,20*51'370,51*13'219,G400534W,Obszar zabudowany,,Droga gminna,Jednokierunkowa,N,POWIAT SZYDŁOWIECKI,SZYDŁOWIEC - OBSZAR MIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98099299M,16,2014-01-16,Nieokreślone (puste pole),20*51'370,51*13'219,G400534W,Obszar zabudowany,,Droga gminna,Jednokierunkowa,N,POWIAT SZYDŁOWIECKI,SZYDŁOWIEC - OBSZAR MIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98104921L,20,2014-01-23,Nieokreślone (puste pole),20*21'596,52*09'413,3831W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SOCHACZEWSKI,TERESIN - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98127248T,19,2014-02-10,Ciężko,19*46'154,52*31'571,62,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98127248T,19,2014-02-10,Nieokreślone (puste pole),19*46'154,52*31'571,62,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCK,PŁOCK - OBSZAR MIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98128351P,1,2014-02-12,Lekko,20*52'364,51*50'078,S7,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Ekspresowa,N,POWIAT GRÓJECKI,GRÓJEC - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98128351P,1,2014-02-12,Nieokreślone (puste pole),20*52'364,51*50'078,S7,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Ekspresowa,N,POWIAT GRÓJECKI,GRÓJEC - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98142449J,23,2014-02-24,Nieokreślone (puste pole),22*00'244,52*25'010,62,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT WĘGROWSKI,WĘGRÓW - OBSZAR MIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98146895T,20,2014-02-25,Nieokreślone (puste pole),21*23'421,52*30'410,8,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Ekspresowa,T,POWIAT WYSZKOWSKI,ZABRODZIE - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98148146P,18,2014-02-18,Nieokreślone (puste pole),21*18'515,51*51'124,31304W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT GARWOLIŃSKI,WILGA - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98152512M,20,2014-03-06,Lekko,20*23'582,53*06'476,7,Obszar niezabudowany,,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT MŁAWSKI,MŁAWA - OBSZAR MIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98152512M,20,2014-03-06,Nieokreślone (puste pole),20*23'582,53*06'476,7,Obszar niezabudowany,,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT MŁAWSKI,MŁAWA - OBSZAR MIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98176509K,20,2014-03-30,Ciężko,20*12'501,52*27'225,50,Obszar zabudowany,,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOCKI,WYSZOGRÓD - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98176509K,20,2014-03-30,Nieokreślone (puste pole),20*12'501,52*27'225,50,Obszar zabudowany,,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOCKI,WYSZOGRÓD - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98178201D,21,2014-03-28,Ciężko,21*39'117,51*09'188,79,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT LIPSKI,LIPSKO - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98178201D,21,2014-03-28,Nieokreślone (puste pole),21*39'117,51*09'188,79,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT LIPSKI,LIPSKO - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98178209A,18,2014-03-29,Nieokreślone (puste pole),20*53'111,51*48'330,P,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT GRÓJECKI,GRÓJEC - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98181203Y,19,2014-03-30,Ciężko,22*05'370,52*07'597,P3310C,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIEDLECKI,SKÓRZEC - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98181203Y,19,2014-03-30,Nieokreślone (puste pole),22*05'370,52*07'597,P3310C,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIEDLECKI,SKÓRZEC - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98188873P,21,2014-04-06,Nieokreślone (puste pole),21*36'225,51*51'424,31325W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT GARWOLIŃSKI,GARWOLIN - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98189619W,21,2014-04-05,Nieokreślone (puste pole),19*54'203,52*46'474,10,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT SIERPECKI,ZAWIDZ - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98194957U,21,2014-04-11,Nieokreślone (puste pole),20*26'420,51*23'392,12,Obszar niezabudowany,,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT PRZYSUSKI,GIELNIÓW - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98204451F,21,2014-04-21,Nieokreślone (puste pole),21*36'314,51*24'432,79,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT ZWOLEŃSKI,POLICZNA - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98206271Y,22,2014-04-19,Ciężko,20*44'113,52*57'070,617,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT CIECHANOWSKI,OPINOGÓRA GÓRNA - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98206271Y,22,2014-04-19,Nieokreślone (puste pole),20*44'113,52*57'070,617,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT CIECHANOWSKI,OPINOGÓRA GÓRNA - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98246217D,0,2014-05-25,Nieokreślone (puste pole),21*08'038,51*28'193,7,Obszar niezabudowany,,Droga krajowa,Dwie jezdnie jednokierunkowe,N,POWIAT RADOMSKI,JEDLIŃSK - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98260383H,23,2014-06-01,Lekko,19*42'269,52*26'008,P2976W,Obszar niezabudowany,"Zakręt, łuk; Spadek",Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCKI,ŁĄCK - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98260383H,23,2014-06-01,Nieokreślone (puste pole),19*42'269,52*26'008,P2976W,Obszar niezabudowany,"Zakręt, łuk; Spadek",Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCKI,ŁĄCK - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98269702A,23,2014-06-06,Nieokreślone (puste pole),20*32'174,51*59'147,GMINNA,Obszar niezabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT ŻYRARDOWSKI,RADZIEJOWICE - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98273964N,22,2014-06-12,Nieokreślone (puste pole),21*51'127,52*22'254,W637,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT WĘGROWSKI,KORYTNICA - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98280830C,0,2014-06-20,Nieokreślone (puste pole),20*29'085,51*56'446,8,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Dwie jezdnie jednokierunkowe,N,POWIAT ŻYRARDOWSKI,MSZCZONÓW - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98316184K,1,2014-07-06,Lekko,20*15'582,52*00'182,P4718W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT ŻYRARDOWSKI,PUSZCZA MARIAŃSKA - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98316184K,1,2014-07-06,Nieokreślone (puste pole),20*15'582,52*00'182,P4718W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT ŻYRARDOWSKI,PUSZCZA MARIAŃSKA - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98328108M,1,2014-07-19,Nieokreślone (puste pole),22*15'115,52*22'562,63,Obszar niezabudowany,"Zakręt, łuk",Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT SOKOŁOWSKI,SOKOŁÓW PODLASKI - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98344862Y,4,2014-08-05,Lekko,21*07'238,51*29'086,7,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Dwie jezdnie jednokierunkowe,T,POWIAT RADOMSKI,JEDLIŃSK - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98344862Y,4,2014-08-05,Nieokreślone (puste pole),21*07'238,51*29'086,7,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Dwie jezdnie jednokierunkowe,T,POWIAT RADOMSKI,JEDLIŃSK - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98349088P,1,2014-08-06,Ciężko,21*48'202,52*45'413,8,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98349088P,1,2014-08-06,Nieokreślone (puste pole),21*48'202,52*45'413,8,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,1,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98377996Y,22,2014-08-21,Nieokreślone (puste pole),20*47'122,51*15'000,727,Obszar niezabudowany,,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT SZYDŁOWIECKI,CHLEWISKA - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98378985X,0,2014-08-24,Lekko,21*57'292,52*46'283,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98378985X,0,2014-08-24,Nieokreślone (puste pole),21*57'292,52*46'283,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98381207H,20,2014-08-24,Ciężko,19*49'225,52*30'573,62,Obszar niezabudowany,,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOCKI,SŁUPNO - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98381207H,20,2014-08-24,Nieokreślone (puste pole),19*49'225,52*30'573,62,Obszar niezabudowany,,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOCKI,SŁUPNO - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98393537F,21,2014-09-02,Lekko,21*02'326,52*40'411,571,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT PUŁTUSKI,PUŁTUSK - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98393537F,21,2014-09-02,Nieokreślone (puste pole),21*02'326,52*40'411,571,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT PUŁTUSKI,PUŁTUSK - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98406647W,22,2014-09-12,Ciężko,21*59'057,52*44'153,627,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,MAŁKINIA GÓRNA - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98406647W,22,2014-09-12,Nieokreślone (puste pole),21*59'057,52*44'153,627,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,MAŁKINIA GÓRNA - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98411221K,20,2014-09-17,Lekko,21*36'395,51*16'099,79,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT LIPSKI,CIEPIELÓW - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98411221K,20,2014-09-17,Nieokreślone (puste pole),21*36'395,51*16'099,79,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT LIPSKI,CIEPIELÓW - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-98413534E,20,2014-09-13,Lekko,21*21'208,52*41'175,P4410W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT WYSZKOWSKI,RZĄŚNIK - OBSZAR WIEJSKI
