Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,Warunki atmosferyczne,Rodzaj zdarzenia,Warunki atmosferyczne,Oświetlenie,Charakterystyka miejsca zdarzenia,IDKSIP zdarzenia,Godzina,Dzień,Ranny,GPS x,GPS y,Numer drogi,Obszar,Geometria drogi,Kategoria drogi 1,Rodzaj drogi,Czy w zdarzeniu był sprawca nietrzeźwy,Powiat,Gmina
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-107755800D,20,2019-03-13,Nieokreślone (puste pole),19*44'436,52*40'408,5201W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOCKI,BIELSK - OBSZAR WIEJSKI
1,1,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-107767829G,22,2019-03-18,Nieokreślone (puste pole),21*06'425,51*27'126,GMINNA,Obszar niezabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,JEDLIŃSK - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-107802753E,21,2019-03-31,Ciężko,20*19'352,52*04'343,A2,Obszar niezabudowany,Odcinek prosty,Autostrada,Autostrada,T,POWIAT ŻYRARDOWSKI,WISKITKI - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-107802753E,21,2019-03-31,Nieokreślone (puste pole),20*19'352,52*04'343,A2,Obszar niezabudowany,Odcinek prosty,Autostrada,Autostrada,T,POWIAT ŻYRARDOWSKI,WISKITKI - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-107904520Q,0,2019-05-01,Lekko,19*38'391,52*54'024,560,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,SZCZUTOWO - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-107904520Q,0,2019-05-01,Nieokreślone (puste pole),19*38'391,52*54'024,560,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,SZCZUTOWO - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-107911511E,1,2019-05-07,Lekko,21*15'383,51*23'371,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,GÓZD - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-107911511E,1,2019-05-07,Nieokreślone (puste pole),21*15'383,51*23'371,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,GÓZD - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-107996099Q,21,2019-06-18,Lekko,21*15'241,51*18'033,P3537W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,SKARYSZEW - OBSZAR MIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-107996099Q,21,2019-06-18,Nieokreślone (puste pole),21*15'241,51*18'033,P3537W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,SKARYSZEW - OBSZAR MIEJSKI
1,1,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108030199D,0,2019-07-09,Nieokreślone (puste pole),21*49'206,52*51'194,627,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108092869M,21,2019-08-11,Ciężko,20*32'176,51*59'147,GMINNA,Obszar niezabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,T,POWIAT ŻYRARDOWSKI,RADZIEJOWICE - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108092869M,21,2019-08-11,Nieokreślone (puste pole),20*32'176,51*59'147,GMINNA,Obszar niezabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,T,POWIAT ŻYRARDOWSKI,RADZIEJOWICE - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108124877D,1,2019-08-29,Lekko,20*24'068,52*25'157,62,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOŃSKI,CZERWIŃSK NAD WISŁĄ - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108124877D,1,2019-08-29,Nieokreślone (puste pole),20*24'068,52*25'157,62,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,T,POWIAT PŁOŃSKI,CZERWIŃSK NAD WISŁĄ - OBSZAR WIEJSKI
1,1,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108126563N,2,2019-08-30,Nieokreślone (puste pole),21*00'426,51*53'553,K50CH,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT GRÓJECKI,CHYNÓW - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108143281U,22,2019-09-07,Lekko,22*30'392,52*12'559,P3626W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIEDLECKI,MORDY - OBSZAR MIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108143281U,22,2019-09-07,Nieokreślone (puste pole),22*30'392,52*12'559,P3626W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIEDLECKI,MORDY - OBSZAR MIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108174955C,20,2019-09-22,Lekko,19*59'499,53*02'447,P4627W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,T,POWIAT ŻUROMIŃSKI,ŻUROMIN - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108174955C,20,2019-09-22,Nieokreślone (puste pole),19*59'499,53*02'447,P4627W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,T,POWIAT ŻUROMIŃSKI,ŻUROMIN - OBSZAR WIEJSKI
1,1,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108189535P,5,2019-09-29,Nieokreślone (puste pole),21*55'162,52*47'524,P2655W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,1,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108207114M,20,2019-10-04,Nieokreślone (puste pole),19*45'260,52*59'236,P4618W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT ŻUROMIŃSKI,LUTOCIN - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108232048D,5,2019-10-13,Lekko,21*29'361,51*25'525,787,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT RADOMSKI,PIONKI - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108232048D,5,2019-10-13,Nieokreślone (puste pole),21*29'361,51*25'525,787,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT RADOMSKI,PIONKI - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108242336W,20,2019-10-18,Ciężko,19*48'578,52*40'574,P3759W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCKI,BIELSK - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108242336W,20,2019-10-18,Nieokreślone (puste pole),19*48'578,52*40'574,P3759W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCKI,BIELSK - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108263043D,17,2019-10-30,Lekko,20*34'365,52*52'567,615,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT CIECHANOWSKI,OPINOGÓRA GÓRNA - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108263043D,17,2019-10-30,Nieokreślone (puste pole),20*34'365,52*52'567,615,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT CIECHANOWSKI,OPINOGÓRA GÓRNA - OBSZAR WIEJSKI
1,1,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108264098D,2,2019-10-27,Nieokreślone (puste pole),21*47'515,51*28'479,738,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT KOZIENICKI,GNIEWOSZÓW - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108270413R,18,2019-10-29,Ciężko,20*51'021,51*55'342,7,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Dwie jezdnie jednokierunkowe,T,POWIAT GRÓJECKI,GRÓJEC - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108270413R,18,2019-10-29,Nieokreślone (puste pole),20*51'021,51*55'342,7,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Dwie jezdnie jednokierunkowe,T,POWIAT GRÓJECKI,GRÓJEC - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108326958X,16,2019-11-17,Ciężko,19*44'537,52*51'163,P0244T,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,SIERPC - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108326958X,16,2019-11-17,Nieokreślone (puste pole),19*44'537,52*51'163,P0244T,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SIERPECKI,SIERPC - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108345730C,16,2019-11-20,Ciężko,22*16'318,52*30'170,P3913W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SOKOŁOWSKI,SABNIE - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108345730C,16,2019-11-20,Nieokreślone (puste pole),22*16'318,52*30'170,P3913W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SOKOŁOWSKI,SABNIE - OBSZAR WIEJSKI
1,1,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108365138R,18,2019-11-24,Nieokreślone (puste pole),20*31'228,51*24'457,P3321W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PRZYSUSKI,GIELNIÓW - OBSZAR WIEJSKI
1,1,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108415370M,19,2019-11-19,Nieokreślone (puste pole),21*41'284,51*49'278,P0244T,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT GARWOLIŃSKI,GÓRZNO - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108421082K,19,2019-12-06,Ciężko,21*28'423,51*27'365,787,Obszar zabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,PIONKI - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108421082K,19,2019-12-06,Nieokreślone (puste pole),21*28'423,51*27'365,787,Obszar zabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,PIONKI - OBSZAR WIEJSKI
1,1,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108426921U,16,2019-12-09,Nieokreślone (puste pole),21*56'046,52*47'450,P2655W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,1,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108497094W,21,2019-12-16,Nieokreślone (puste pole),21*41'284,51*49'278,P1337W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,T,POWIAT GARWOLIŃSKI,ŻELECHÓW - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108518165M,18,2019-12-27,Ciężko,20*23'078,52*00'533,719,Obszar zabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT ŻYRARDOWSKI,PUSZCZA MARIAŃSKA - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Jezdnia,EWK-108518165M,18,2019-12-27,Nieokreślone (puste pole),20*23'078,52*00'533,719,Obszar zabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT ŻYRARDOWSKI,PUSZCZA MARIAŃSKA - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Pobocze,EWK-108196693J,20,2019-10-01,Lekko,20*06'493,52*24'501,62,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCKI,WYSZOGRÓD - OBSZAR WIEJSKI
1,0,0,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Pobocze,EWK-108196693J,20,2019-10-01,Nieokreślone (puste pole),20*06'493,52*24'501,62,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCKI,WYSZOGRÓD - OBSZAR WIEJSKI
1,0,1,2019,Dobre warunki atmosferyczne,Najechanie na pieszego,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,Pobocze,EWK-108288952R,21,2019-11-02,Lekko,21*06'036,51*15'583,744,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,WIERZBICA - OBSZAR WIEJSKI
