Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,Warunki atmosferyczne,Rodzaj zdarzenia,Warunki atmosferyczne,Oświetlenie,Charakterystyka miejsca zdarzenia,IDKSIP zdarzenia,Godzina,Dzień,Ranny,GPS x,GPS y,Numer drogi,Obszar,Geometria drogi,Kategoria drogi 1,Rodzaj drogi,Czy w zdarzeniu był sprawca nietrzeźwy,Powiat,Gmina
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,"Skarpa, rów",EWK-107263978J,21,2018-09-06,Lekko,20*16'582,53*15'577,GMINNA,Obszar niezabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT MŁAWSKI,LIPOWIEC KOŚCIELNY - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga nieoświetlona,"Skarpa, rów",EWK-107263978J,21,2018-09-06,Nieokreślone (puste pole),20*16'582,53*15'577,GMINNA,Obszar niezabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT MŁAWSKI,LIPOWIEC KOŚCIELNY - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-106716772X,19,2018-02-03,Lekko,20*53'532,51*24'076,P3502W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,T,POWIAT RADOMSKI,PRZYTYK - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-106764851G,3,2018-02-21,Lekko,20*55'220,51*51'219,P1656W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT GRÓJECKI,GRÓJEC - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-106764851G,3,2018-02-21,Nieokreślone (puste pole),20*55'220,51*51'219,P1656W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT GRÓJECKI,GRÓJEC - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-107471391N,17,2018-11-30,Lekko,21*29'073,51*02'054,P1925W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,T,POWIAT LIPSKI,SIENNO - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-107515551C,18,2018-12-19,Ciężko,21*27'138,51*25'337,P3521W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,PIONKI - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Pobocze,EWK-107072986H,21,2018-06-28,Lekko,22*01'190,52*43'217,GMINNA,Obszar zabudowany,"Zakręt, łuk",Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,MAŁKINIA GÓRNA - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Pobocze,EWK-107072986H,21,2018-06-28,Nieokreślone (puste pole),22*01'190,52*43'217,GMINNA,Obszar zabudowany,"Zakręt, łuk",Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,MAŁKINIA GÓRNA - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Przejście dla pieszych,EWK-107473498F,16,2018-12-02,Lekko,21*34'076,53*04'556,4403W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednokierunkowa,T,POWIAT OSTROŁĘKA,OSTROŁĘKA - OBSZAR MIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Przejście dla pieszych,EWK-107473498F,16,2018-12-02,Nieokreślone (puste pole),21*34'076,53*04'556,4403W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednokierunkowa,T,POWIAT OSTROŁĘKA,OSTROŁĘKA - OBSZAR MIEJSKI
1,0,3,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,"Skarpa, rów",EWK-106944996A,23,2018-05-14,Lekko,21*35'413,51*21'227,12,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT ZWOLEŃSKI,ZWOLEŃ - OBSZAR MIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,"Skarpa, rów",EWK-106944996A,23,2018-05-14,Nieokreślone (puste pole),21*35'413,51*21'227,12,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT ZWOLEŃSKI,ZWOLEŃ - OBSZAR MIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,"Droga, pas ruchu, śluza dla rowerów",EWK-106985111L,12,2018-06-03,Lekko,20*36'372,52*51'567,G121213W,Obszar zabudowany,Spadek,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT CIECHANOWSKI,CIECHANÓW - OBSZAR MIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106700926E,15,2018-01-28,Lekko,21*42'537,52*43'194,8,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106700926E,15,2018-01-28,Nieokreślone (puste pole),21*42'537,52*43'194,8,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106732352N,12,2018-02-13,Lekko,21*26'520,51*47'187,801,Obszar niezabudowany,,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT GARWOLIŃSKI,WILGA - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106732352N,12,2018-02-13,Nieokreślone (puste pole),21*26'520,51*47'187,801,Obszar niezabudowany,,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT GARWOLIŃSKI,WILGA - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106792830L,8,2018-03-13,Ciężko,20*16'272,52*13'350,92,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106792830L,8,2018-03-13,Nieokreślone (puste pole),20*16'272,52*13'350,92,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT SOCHACZEWSKI,SOCHACZEW - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106874818P,11,2018-04-07,Lekko,22*08'037,52*23'577,62,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT SOKOŁOWSKI,SOKOŁÓW PODLASKI - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106874818P,11,2018-04-07,Nieokreślone (puste pole),22*08'037,52*23'577,62,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT SOKOŁOWSKI,SOKOŁÓW PODLASKI - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106890770D,9,2018-04-16,Ciężko,20*53'288,53*01'148,G320773W,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT PRZASNYSKI,PRZASNYSZ - OBSZAR MIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106890770D,9,2018-04-16,Nieokreślone (puste pole),20*53'288,53*01'148,G320773W,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT PRZASNYSKI,PRZASNYSZ - OBSZAR MIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106906230H,16,2018-04-23,Lekko,21*25'219,52*34'193,P4414W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT WYSZKOWSKI,WYSZKÓW - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106906230H,16,2018-04-23,Nieokreślone (puste pole),21*25'219,52*34'193,P4414W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT WYSZKOWSKI,WYSZKÓW - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106926963P,13,2018-05-06,Lekko,21*10'404,51*22'404,G530007W,Obszar zabudowany,,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT RADOM,RADOM - OBSZAR MIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106932667T,3,2018-05-09,Ciężko,21*28'543,53*09'118,53,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROŁĘCKI,LELIS - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106932667T,3,2018-05-09,Nieokreślone (puste pole),21*28'543,53*09'118,53,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROŁĘCKI,LELIS - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106934309X,9,2018-05-09,Lekko,22*24'598,52*37'099,P2628W,Obszar zabudowany,"Zakręt, łuk",Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,NUR - OBSZAR WIEJSKI
1,1,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106934309X,9,2018-05-09,Nieokreślone (puste pole),22*24'598,52*37'099,P2628W,Obszar zabudowany,"Zakręt, łuk",Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,NUR - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106936104E,16,2018-05-10,Ciężko,21*00'589,53*07'229,2519W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PRZASNYSKI,JEDNOROŻEC - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106936917F,8,2018-05-11,Lekko,21*46'581,52*30'501,P4213W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT WĘGROWSKI,ŁOCHÓW - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106936917F,8,2018-05-11,Nieokreślone (puste pole),21*46'581,52*30'501,P4213W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT WĘGROWSKI,ŁOCHÓW - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106974192H,14,2018-05-28,Lekko,20*51'568,51*51'528,G160584S,Obszar zabudowany,,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT GRÓJECKI,GRÓJEC - OBSZAR MIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106974192H,14,2018-05-28,Nieokreślone (puste pole),20*51'568,51*51'528,G160584S,Obszar zabudowany,,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT GRÓJECKI,GRÓJEC - OBSZAR MIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106975165G,8,2018-05-29,Ciężko,22*11'345,52*45'587,P2612W,Obszar niezabudowany,,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,SZULBORZE WIELKIE - OBSZAR WIEJSKI
1,0,3,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106975165G,8,2018-05-29,Lekko,22*11'345,52*45'587,P2612W,Obszar niezabudowany,,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,SZULBORZE WIELKIE - OBSZAR WIEJSKI
1,1,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106982235N,12,2018-06-01,Nieokreślone (puste pole),19*27'574,52*26'067,G140192W,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT GOSTYNIŃSKI,GOSTYNIN - OBSZAR MIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106993476K,8,2018-06-08,Lekko,21*10'495,51*37'338,48,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT BIAŁOBRZESKI,STROMIEC - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-106993476K,8,2018-06-08,Nieokreślone (puste pole),21*10'495,51*37'338,48,Obszar zabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT BIAŁOBRZESKI,STROMIEC - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107005736N,20,2018-06-12,Lekko,21*33'399,51*22'510,787,Obszar niezabudowany,"Zakręt, łuk",Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT ZWOLEŃSKI,ZWOLEŃ - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107005736N,20,2018-06-12,Nieokreślone (puste pole),21*33'399,51*22'510,787,Obszar niezabudowany,"Zakręt, łuk",Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT ZWOLEŃSKI,ZWOLEŃ - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107048944R,18,2018-06-21,Lekko,20*28'593,51*23'454,P3322W,Obszar zabudowany,Wzniesienie,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PRZYSUSKI,GIELNIÓW - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107048944R,18,2018-06-21,Nieokreślone (puste pole),20*28'593,51*23'454,P3322W,Obszar zabudowany,Wzniesienie,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT PRZYSUSKI,GIELNIÓW - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107054411H,10,2018-06-23,Lekko,20*28'173,52*01'226,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT ŻYRARDOWSKI,RADZIEJOWICE - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107054411H,10,2018-06-23,Nieokreślone (puste pole),20*28'173,52*01'226,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT ŻYRARDOWSKI,RADZIEJOWICE - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107096843F,7,2018-07-10,Ciężko,21*44'268,53*05'378,2551W,Obszar niezabudowany,"Zakręt, łuk",Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROŁĘCKI,RZEKUŃ - OBSZAR WIEJSKI
1,0,3,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107097268N,15,2018-07-10,Lekko,19*26'536,52*25'294,GMINNA,Obszar zabudowany,"Zakręt, łuk",Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT GOSTYNIŃSKI,GOSTYNIN - OBSZAR MIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107097268N,15,2018-07-10,Nieokreślone (puste pole),19*26'536,52*25'294,GMINNA,Obszar zabudowany,"Zakręt, łuk",Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT GOSTYNIŃSKI,GOSTYNIN - OBSZAR MIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107128857U,17,2018-07-27,Lekko,22*15'003,52*12'090,,Obszar niezabudowany,Odcinek prosty,Nieokreślone (puste pole),Jednojezdniowa dwukierunkowa,N,POWIAT SIEDLECKI,SIEDLCE - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107183782K,17,2018-08-15,Lekko,20*21'381,52*37'327,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOŃSKI,PŁOŃSK - OBSZAR MIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107183782K,17,2018-08-15,Nieokreślone (puste pole),20*21'381,52*37'327,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOŃSKI,PŁOŃSK - OBSZAR MIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107187879H,20,2018-08-15,Lekko,21*42'052,52*42'309,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107223352Q,11,2018-08-23,Lekko,21*48'265,52*52'103,627,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107223352Q,11,2018-08-23,Nieokreślone (puste pole),21*48'265,52*52'103,627,Obszar niezabudowany,Odcinek prosty,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT OSTROWSKI,OSTRÓW MAZOWIECKA - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107225053H,12,2018-08-22,Lekko,19*59'482,52*38'073,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCKI,STAROŹREBY - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107225053H,12,2018-08-22,Nieokreślone (puste pole),19*59'482,52*38'073,GMINNA,Obszar zabudowany,Odcinek prosty,Droga gminna,Jednojezdniowa dwukierunkowa,N,POWIAT PŁOCKI,STAROŹREBY - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107248894K,11,2018-09-01,Lekko,21*16'175,51*23'308,12,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,GÓZD - OBSZAR WIEJSKI
1,0,0,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107248894K,11,2018-09-01,Nieokreślone (puste pole),21*16'175,51*23'308,12,Obszar niezabudowany,Odcinek prosty,Droga krajowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,GÓZD - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107249997N,5,2018-09-01,Ciężko,21*03'567,51*30'301,P3336W,Obszar zabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOMSKI,JEDLIŃSK - OBSZAR WIEJSKI
1,0,1,2018,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Światło dzienne,Jezdnia,EWK-107257037W,10,2018-08-30,Lekko,22*26'168,52*21'253,P3932W,Obszar niezabudowany,Odcinek prosty,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT SOKOŁOWSKI,REPKI - OBSZAR WIEJSKI
