Liczba wypadków,Liczba zabitych,Liczba rannych,Rok,Warunki atmosferyczne,Rodzaj zdarzenia,Warunki atmosferyczne,Oświetlenie,Charakterystyka miejsca zdarzenia,IDKSIP zdarzenia,Godzina,Dzień,Ranny,GPS x,GPS y,Numer drogi,Obszar,Geometria drogi,Kategoria drogi 1,Rodzaj drogi,Czy w zdarzeniu był sprawca nietrzeźwy,Powiat,Gmina
1,0,0,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-98126434W,18,2014-02-07,Nieokreślone (puste pole),21*05'294,51*45'542,731,Obszar zabudowany,"Zakręt, łuk",Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT GRÓJECKI,WARKA - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-98177141E,22,2014-03-27,Lekko,21*33'552,51*21'315,12,Obszar zabudowany,,Droga krajowa,Jednokierunkowa,N,POWIAT ZWOLEŃSKI,ZWOLEŃ - OBSZAR MIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-98177141E,22,2014-03-27,Nieokreślone (puste pole),21*33'552,51*21'315,12,Obszar zabudowany,,Droga krajowa,Jednokierunkowa,N,POWIAT ZWOLEŃSKI,ZWOLEŃ - OBSZAR MIEJSKI
1,0,2,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-98317402E,0,2014-07-10,Lekko,22*15'017,52*10'030,W628,Obszar zabudowany,,Droga wojewódzka,Jednojezdniowa dwukierunkowa,T,POWIAT SIEDLCE,SIEDLCE - OBSZAR MIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-98326892P,21,2014-07-19,Lekko,21*09'456,51*24'006,P5347W,Obszar zabudowany,,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOM,RADOM - OBSZAR MIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-98326892P,21,2014-07-19,Nieokreślone (puste pole),21*09'456,51*24'006,P5347W,Obszar zabudowany,,Droga powiatowa,Jednojezdniowa dwukierunkowa,N,POWIAT RADOM,RADOM - OBSZAR MIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-98329702F,23,2014-07-19,Lekko,20*58'560,51*32'458,732,Obszar zabudowany,,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT BIAŁOBRZESKI,STARA BŁOTNICA - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-98329702F,23,2014-07-19,Nieokreślone (puste pole),20*58'560,51*32'458,732,Obszar zabudowany,,Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT BIAŁOBRZESKI,STARA BŁOTNICA - OBSZAR WIEJSKI
1,0,1,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-98643969N,21,2014-11-07,Lekko,20*54'182,51*49'362,730,Obszar niezabudowany,"Zakręt, łuk",Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT GRÓJECKI,GRÓJEC - OBSZAR WIEJSKI
1,0,0,2014,Dobre warunki atmosferyczne,Inne,Dobre warunki atmosferyczne,Noc - droga oświetlona,Jezdnia,EWK-98643969N,21,2014-11-07,Nieokreślone (puste pole),20*54'182,51*49'362,730,Obszar niezabudowany,"Zakręt, łuk",Droga wojewódzka,Jednojezdniowa dwukierunkowa,N,POWIAT GRÓJECKI,GRÓJEC - OBSZAR WIEJSKI
